시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드,회원모집총인원
하남시,웨이브,20220921,,13,영업중,,,,12913,"경기도 하남시 미사강변동로 127, 606호 (망월동)",경기도 하남시 망월동 1093 ,12913,37.5661673836,127.1910504020,,216809.580749603    ,451560.940535611    ,체력단련장업,사립,,0
하남시,애나의 플레이라운지(PT스튜디오),20220921,,13,영업중,,,,12903,"경기도 하남시 미사강변한강로158번길 74, 르 블랑 102호 (망월동)",경기도 하남시 망월동 843-20 르 블랑 ,12903,37.5752655322,127.1889517004,,216622.824135988    ,452570.077940191    ,체력단련장업,사립,,0
하남시,하남파워리프팅 주식회사,20220812,,13,영업중,,,,12912,"경기도 하남시 미사강변한강로 270-1, 미사강변 호반 써밋 1-122호, 1-123호, 1-124호 (망월동)",경기도 하남시 망월동 1127 미사강변 호반 써밋 ,12912,37.5643420411,127.1962213053,,,,체력단련장업,사립,,0
하남시,짐위드밀 GYM WITH MEAL 하남미사점 장우성GYM,20220620,,13,영업중,,,,12913,"경기도 하남시 미사강변중앙로 181, 313호,314호 (망월동)",경기도 하남시 망월동 1098-3 ,12913,37.5625951538,127.1899555095,,216712.935873647    ,451163.071076545    ,체력단련장업,사립,,0
하남시,포유짐(4UGYM),20220307,,13,영업중,,,,12912,"경기도 하남시 미사강변한강로 270-1, 미사강변 호반 써밋 2층 161, 162호 (망월동)",경기도 하남시 망월동 1127 미사강변 호반 써밋 ,12912,37.5643420411,127.1962213053,,,,체력단련장업,사립,,0
하남시,오늘의 GYM,20211104,,13,영업중,,,,12914,"경기도 하남시 미사강변남로 45, 골든브릿지 207, 208호 (망월동)",경기도 하남시 망월동 1067 골든브릿지 ,12914,37.5601526466,127.1866028387,,,,체력단련장업,사립,,0
하남시,아이엠PT(I AM PT),20211202,,13,영업중,,,,12913,"경기도 하남시 미사강변중앙로170번길 10, 신성프라자  I 401호 (망월동)",경기도 하남시 망월동 1111 신성프라자  I ,12913,37.5614283570,127.1918512402,,216876.049084529    ,451046.20197058     ,체력단련장업,사립,,0
하남시,주식회사 엘엔지 피트니스,20220110,,13,영업중,,,,12912,"경기도 하남시 미사강변동로84번길 21, 901~908호 (망월동)",경기도 하남시 망월동 1129-1 ,12912,37.5631291248,127.1942447079,,,,체력단련장업,사립,,0
하남시,Agent Gym,20220607,,13,영업중,,031-793-1763,,12913,"경기도 하남시 미사강변동로 127, 203호 (망월동)",경기도 하남시 망월동 1093 ,12913,37.5661673836,127.1910504020,,216809.580749603    ,451560.940535611    ,체력단련장업,사립,,0
하남시,키네틱캠프,20220127,,13,영업중,,,,12912,"경기도 하남시 미사강변동로84번길 39, 에코타워 10층 1008, 1009호 (망월동)",경기도 하남시 망월동 1129-4 에코타워 ,12912,37.5634021628,127.1952626644,,,,체력단련장업,사립,,0
하남시,경희대미르체육관,20070609,,13,영업중,,,,465011,경기도 하남시 신평로 42 (덕풍동),경기도 하남시 덕풍동 460-1번지,465805,37.5374005,127.2046410,,218022.818967631,448379.580380342,체력단련장업,사립,,
하남시,핏걸 미사가로수길,20210407,,13,영업중,,,,12912,"경기도 하남시 미사강변동로84번길 39, 에코타워 701호, 702호 (망월동)",경기도 하남시 망월동 1129-4 에코타워 ,12912,37.5634021628,127.1952626644,,,,체력단련장업,사립,,0
하남시,해밀턴짐,20210512,,13,영업중,,,,12922,"경기도 하남시 미사강변한강로 279, 하남미사 롯데캐슬 헤븐시티 Ⅰ 311,312호 (망월동)",경기도 하남시 망월동 1146-1 하남미사 롯데캐슬 헤븐시티 Ⅰ ,12922,37.5652201813,127.1977124153,,,,체력단련장업,사립,,
하남시,인피니트짐,20201228,,13,영업중,,031-8028-1150,,12909,"경기도 하남시 미사강변대로226번안길 9, 미사드림타워 2층 204,205,206호 (망월동)",경기도 하남시 망월동 970-4 미사드림타워 ,12909,37.5694410037,127.1848766580,,216263.005441518    ,451924.495847032    ,체력단련장업,사립,,
하남시,코치짐 미사점,20201228,,13,영업중,,031-794-3041,,12913,"경기도 하남시 미사강변중앙로204번길 11, 마들렌 4층 2호 (망월동)",경기도 하남시 망월동 1087 마들렌 ,12913,37.5652456690,127.1901596675,,216732.134677763    ,451453.492345213    ,체력단련장업,사립,,
하남시,밀리토피아 필라테스 앤 스트레치 스튜디오,20210810,,13,영업중,,02-400-4322,,13012,"경기도 하남시 위례대로2길 20, 밀리토피아골프 3층 (학암동)",경기도 하남시 학암동 659 밀리토피아골프 ,13012,37.4798274300,127.1495238278,,213135              ,441981              ,체력단련장업,사립,,0
하남시,리버스 휘트니스 하남점,20111222,,13,영업중,,031-796-8363,,12976,"경기도 하남시 신장로 151, 대동 지하층 B101~B110호 (덕풍동, 대동피렌체)",경기도 하남시 덕풍동 372-2번지 대동피렌체 대동 지하층 B101~B110호,12976,37.5394964789,127.2016422553,,217751.649749253    ,448598.058689676    ,체력단련장업,사립,,
하남시,썬피티스튜디오,20210716,,13,영업중,,,,12913,"경기도 하남시 미사강변중앙로204번길 22, 미사 마이움 센트럴 아케이드 312호 (망월동)",경기도 하남시 망월동 1096 미사 마이움 센트럴 아케이드 ,12913,37.5648059399,127.1908974993,,216796.012126235    ,451409.713024603    ,체력단련장업,사립,,0
하남시,락바디짐 하남점,20191021,,13,영업중,,031-791-8821,,12919,"경기도 하남시 미사강변대로 70, 해오름프라자 701~705호 (풍산동)",경기도 하남시 풍산동 512 해오름프라자 ,12919,37.5561528389,127.1874347692,,,,체력단련장업,사립,,
하남시,에이치스튜디오 멀티짐,20200409,,13,영업중,,031-795-1114,,12913,"경기도 하남시 미사강변중앙로170번길 10, 신성프라자  I 503,504,505,506호 (망월동)",경기도 하남시 망월동 1111 신성프라자  I ,12913,37.5614283570,127.1918512402,,216876.049084529    ,451046.20197058     ,체력단련장업,사립,,
하남시,라인업PT,20190701,,13,영업중,,,,12913,"경기도 하남시 미사강변동로 127, 경서타워 708호 (망월동)",경기도 하남시 망월동 1093번지 경서타워 ,12913,37.5660923,127.1910113,,216809.580749603    ,451560.940535611    ,체력단련장업,사립,,
하남시,크로스핏 엑스트림,20141103,,13,영업중,,070-8837-5791,,12965,"경기도 하남시 대성로319번길 50, B1호 (덕풍동)",경기도 하남시 덕풍동 459-8번지 지하1호,465805,37.5372649,127.2049235,,218046.761370483    ,448363.673449892    ,체력단련장업,사립,,
하남시,B-Gym(삐Gym),20190930,,13,영업중,,,,12936,"경기도 하남시 덕풍북로 2, 2층 (덕풍동)",경기도 하남시 덕풍동 343-13번지 ,12936,37.5464569575,127.1983964854,,217466.429138075    ,449381.57330934     ,체력단련장업,사립,,
하남시,247필라테스 미사역점,20190617,,13,영업중,,031-795-0247,,12913,"경기도 하남시 미사강변중앙로170번길 10, 신성프라자  I 410,411,412호 (망월동)",경기도 하남시 망월동 1111번지 신성프라자  I ,12913,37.5614511,127.1917240,,216876.049084529    ,451046.20197058     ,체력단련장업,사립,,
하남시,Fortuna fit(포르투나 핏),20210914,,13,영업중,,,,12913,"경기도 하남시 미사강변중앙로 226, 우성르보아파크 401, 401-1호 (망월동)",경기도 하남시 망월동 1079 우성르보아파크 ,12913,37.5667936284,127.1892586964,,216649.355240933    ,451627.537678559    ,체력단련장업,사립,,0
하남시,미커넥트 1인 PT샵,20211020,,13,영업중,,,,12948,"경기도 하남시 신장동로29번안길 17, B1호 (신장동)",경기도 하남시 신장동 581-1 ,12948,37.5442790745,127.2110641905,,218583.084353403    ,449133.248978343    ,체력단련장업,사립,,0
하남시,하남스포렉스(헬스),20210409,,13,영업중,,,,12925,"경기도 하남시 미사대로 540, 지하1층 2호 (덕풍동)",경기도 하남시 덕풍동 833 ,12925,37.5577144841,127.2058720554,,,,체력단련장업,사립,,0
하남시,보통의 운동(미사호수공원점),20211020,,13,영업중,,070-7755-5514,,12913,"경기도 하남시 미사강변중앙로 210, 메디피아타워 904, 905호 (망월동)",경기도 하남시 망월동 1083-2 메디피아타워 ,12913,37.5652711328,127.1895594267,,216677.788784206    ,451460.25745564     ,체력단련장업,사립,,0
하남시,유나이티드 스포츠센터,20190320,,13,영업중,,070-7575-0941,,12919,"경기도 하남시 미사강변대로 48, 해든마루빌딩 401,402호 (풍산동)",경기도 하남시 풍산동 522-1 해든마루빌딩 ,12919,37.5543468762,127.1862082518,,,,체력단련장업,사립,,
하남시,레이디짐,20200331,,13,영업중,,031-796-3449,,12912,"경기도 하남시 미사강변동로84번길 39, 에코타워 7층 704,705호 (망월동)",경기도 하남시 망월동 1129-4 에코타워 ,12912,37.5634021628,127.1952626644,,,,체력단련장업,사립,,
하남시,블리스 피티 엔 필라테스 스튜디오,20190621,,13,영업중,,031-793-3812,,12913,"경기도 하남시 미사강변중앙로 220, 우성미사타워 1408호 (망월동)",경기도 하남시 망월동 1079-1번지 우성미사타워 ,12913,37.5662034,127.1891440,,216647.034145175    ,451573.121769137    ,체력단련장업,사립,,
하남시,턴업 휘트니스,20201209,,13,영업중,,,,12909,"경기도 하남시 미사강변대로226번길 48, A+구산프라자 4층 5호 (망월동)",경기도 하남시 망월동 974 A+구산프라자 ,12909,37.5696509983,127.1858836066,,216349.813341714    ,451960.872010864    ,체력단련장업,사립,,
하남시,챌린지,20200910,,13,영업중,,031-8027-4667,,12948,"경기도 하남시 신장동로 35, 유니온 2층 204호 (신장동)",경기도 하남시 신장동 589-1 유니온 ,12948,37.5433781413,127.2112374675,,218585.130617564    ,449033.14745778     ,체력단련장업,사립,,0
하남시,보통의 운동(Ordinary workout),20201109,,13,영업중,,070-7714-5514,,12900,"경기도 하남시 미사동로40번길 182, 3층 (미사동)",경기도 하남시 미사동 143 ,12900,37.5639732272,127.2072175475,,218237.600007006    ,451320.780200398    ,체력단련장업,사립,,
하남시,문스타휘트니스 황산점,20200424,,13,영업중,,031-5175-7345,,12918,"경기도 하남시 미사강변서로 16, 하우스디스마트밸리 제지1층층 제에스비 190호 (풍산동)",경기도 하남시 풍산동 490-2 하우스디스마트밸리 190호,12918,37.5517914541,127.1844868120,,,,체력단련장업,사립,,
하남시,리즈짐,20210312,,13,영업중,,,,12919,"경기도 하남시 미사강변대로 84, 미사탑프라자 305,306호 (풍산동)",경기도 하남시 풍산동 504 미사탑프라자 ,12919,37.5573982216,127.1880069952,,,,체력단련장업,사립,,0
하남시,라라PT,20191227,,13,영업중,,,,12968,"경기도 하남시 신장로 130-5, 계명빌딩 301호 (덕풍동)",경기도 하남시 덕풍동 419-32 계명빌딩 ,12968,37.5386908780,127.2038753655,,217959.147101479    ,448527.071310236    ,체력단련장업,사립,,
하남시,브이아이피(VIP)짐,20190528,,15,전출,20210830,,,12986,"경기도 하남시 감초로 373, 정경빌딩 2층 (초이동)",경기도 하남시 초이동 173 정경빌딩 ,12986,37.5453506891,127.1726842549,,215194.790853332    ,449246.978625703    ,체력단련장업,사립,,0
하남시,JJ헬스클럽,20060411,,35,직권말소,20130625,792-9988,,465032,"경기도 하남시 하남대로 812, 5층 (신장동)",경기도 하남시 신장동 564-7번지 5층,465815,37.5414586,127.2077522,,218295.786554291,448828.025966484,체력단련장업,사립,,
하남시,코어앤바디,20160328,,03,폐업,20200831,,,13012,"경기도 하남시 위례대로2길 20, 3층 (학암동)",경기도 하남시 학암동 659번지 3층,13012,37.4798274300,127.1495238278,,213135              ,441981              ,체력단련장업,사립,,
하남시,라인헬스클럽,20000629,,03,폐업,20130311,,,,,경기도 하남시 신장동 528번지 백조현대아파트 단지내상가 2층1호,465812,37.5395104,127.2190277,,219293.47326337,448616.30099642,체력단련장업,사립,,
하남시,최원준 GYM,20210903,,03,폐업,20211015,,,12948,"경기도 하남시 신장동로29번안길 17, 지하1층 (신장동)",경기도 하남시 신장동 581-1 ,12948,37.5442790745,127.2110641905,,218583.084353403    ,449133.248978343    ,체력단련장업,사립,,0
하남시,N헬스,20030113,,03,폐업,20140430,795-5797,,465011,경기도 하남시 역말로 41 (덕풍동),경기도 하남시 덕풍동 432-1번지,465805,37.5357663,127.2013668,,217732.225099159,448196.42418737,체력단련장업,사립,,
하남시,동부헬스클럽,20040331,,03,폐업,20140321,792-2770,,465031,경기도 하남시 신장로 97-1 (신장동),경기도 하남시 신장동 432-44번지,465811,37.5368741,127.2068685,,218217.988668611,448320.927687592,체력단련장업,사립,,
하남시,스탠다드 스트렝스,20210312,,03,폐업,20220716,,,12984,"경기도 하남시 하남대로 1043-20, 302호 (풍산동)",경기도 하남시 풍산동 250-5 ,12984,37.5485735606,127.1844664139,,216224.538236851    ,449597.502095235    ,체력단련장업,사립,,0
하남시,KEVIN & HILL' SPORTS,20130308,,03,폐업,20141020,,,465800,경기도 하남시 하남대로 843 (덕풍동),경기도 하남시 덕풍동 321-2번지 신정프라자 2층 204호,465800,37.5424282,127.2045301,,218010.31939636,448936.753466262,체력단련장업,사립,,
하남시,FORCE하남16호,20090109,,03,폐업,20110525,796-7956,,465013,"경기도 하남시 덕풍동로 111-15, 10층 (덕풍동, 리치플러스 하남센터)",경기도 하남시 덕풍동 744-1번지 리치플러스 하남센터 (10층),465010,37.5512880,127.2079489,,218304.542267737,449927.258322123,체력단련장업,사립,,
하남시,동부헬스,19961113,,03,폐업,20050519,792-2654,,,,경기도 하남시 덕풍동 459-2번지,465805,37.5367128,127.2063702,,,,체력단련장업,사립,N,
하남시,은혜헬스피아,20020524,,03,폐업,20040907,792-4600,,465031,경기도 하남시 하남대로784번안길 20 (신장동),경기도 하남시 신장동 386-2번지,465810,37.5410996,127.2120849,,218688.958740874,448792.988914423,체력단련장업,사립,,
하남시,삼순헬스,19990921,,03,폐업,20060621,,,465012,경기도 하남시 신장로 189 (덕풍동),경기도 하남시 덕풍동 산 39-1번지,465807,37.5421213,127.1995053,,217513.346267,448917.64285,체력단련장업,사립,,
하남시,더스타핏 휘트니스,20171115,,03,폐업,20220511,031-699-3394,,12909,"경기도 하남시 미사강변대로226번안길 25, 403, 404, 405호 (망월동)",경기도 하남시 망월동 976-2 ,12909,37.5688110911,127.1852643224,,216295.48862466     ,451861.168196667    ,체력단련장업,사립,,0
하남시,S라인휘트니스클럽,20060329,,03,폐업,20110112,796-4199,,465032,"경기도 하남시 하남대로 788, 8층 (신장동)",경기도 하남시 신장동 565-3번지 8층,465815,37.5403466,127.2099443,,218490.990362347,448707.584846783,체력단련장업,사립,,
하남시,201휘트니스클럽,20100224,,03,폐업,20130716,794-2013,,465013,"경기도 하남시 덕풍동로 111-21, 7층 (덕풍동, 케이엔몰 703호,704호,708호)","경기도 하남시 덕풍동 744번지 케이엔몰 7층 (703, 704, 708호)",465831,37.5517210,127.2076672,,218281.159611217,449964.900329853,체력단련장업,사립,,
하남시,201휘트니스클럽,19991220,,03,폐업,20091130,,,465013,경기도 하남시 하남대로 837 (덕풍동),경기도 하남시 덕풍동 319-2번지,465800,37.5422657,127.2046994,,218026.646594746,448919.023505418,체력단련장업,사립,,
하남시,중앙헬스,20030306,,03,폐업,20160310,793-0121,,12969,"경기도 하남시 신장로 144, 4층 (덕풍동)",경기도 하남시 덕풍동 416-15번지 4층,465813,37.5389267,127.2025858,,217840.38491677,448548.205806346,체력단련장업,사립,,
하남시,턴업 휘트니스,20170905,,03,폐업,20201207,,,12909,"경기도 하남시 미사강변대로226번길 48 (망월동, 예스프라자미사)",경기도 하남시 망월동 974 ,12909,37.5696509983,127.1858836066,,216349.813341714    ,451960.872010864    ,체력단련장업,사립,,
하남시,리얼바디짐,20150925,,03,폐업,20180124,,,12976,경기도 하남시 신장로 147-1 (덕풍동),경기도 하남시 덕풍동 372-18번지,12976,37.5390989,127.2019753,,217785.862048974,448564.67745635,체력단련장업,사립,,
하남시,동호헬스클럽,19961113,,02,휴업,,795-9795,,,,경기도 하남시 덕풍동 445-84 ,465805,,,,,,체력단련장업,사립,,
하남시,라운지 필라테스,20171023,,02,휴업,,031-793-3812,,12913,"경기도 하남시 미사강변중앙로 220 (망월동, 우성미사타워)",경기도 하남시 망월동 1079-1번지 우성미사타워,12913,37.5662887868,127.1892268232,,216640              ,451571              ,체력단련장업,사립,,
하남시,프라임헬스클럽,20011218,,02,휴업,,795-9571,,12968,"경기도 하남시 신평로 49, 5층 (신장동)",경기도 하남시 신장동 427-78 5층 ,465811,37.5382688886,127.2045335495,,218008.191808669    ,448466.27348964     ,체력단련장업,사립,,
하남시,올림피아헬스클럽,19980711,,02,휴업,,794-2931,,12971,경기도 하남시 수리북로 15 (덕풍동),경기도 하남시 덕풍동 397-8 ,465813,37.5412559076,127.2023483842,,217809.005869382    ,448792.655764673    ,체력단련장업,사립,,
하남시,하남여성헬스,20020906,,02,휴업,,791-2631,,12971,경기도 하남시 수리북로 21 (덕풍동),경기도 하남시 덕풍동 328-7 ,465802,37.5416440863,127.2025845555,,217832.829255453    ,448837.34541092     ,체력단련장업,사립,,
하남시,신장여성헬스,19981130,,02,휴업,,793-3337,,,,경기도 하남시 덕풍동 419-18 ,465804,,,,,,체력단련장업,사립,,
하남시,스파르타짐,20100125,,02,휴업,,031-796-6009,,12967,"경기도 하남시 하남대로 837, 남도빌딩 4층 (덕풍동)",경기도 하남시 덕풍동 319-2 남도빌딩 ,12967,37.5424249260,127.2048454248,,218026.646594746    ,448919.023505418    ,체력단련장업,사립,,
하남시,운동가짐,20160426,,02,휴업,,031-795-8212,,12969,"경기도 하남시 신장로 144, 4층 (덕풍동)",경기도 하남시 덕풍동 416-15번지 4층,12969,37.5390032497,127.2026403223,,217840.38491677     ,448548.205806346    ,체력단련장업,사립,,
화성시,FITNESS-Y,20170328,,13,영업중,,,,18476,"경기도 화성시 동탄대로시범길 148-20, 305호 (청계동, 마추프라자)",경기도 화성시 청계동 535-5번지 마추프라자 305호,18476,37.2003428413,127.1144903676,,210082              ,410959              ,체력단련장업,사립,,
화성시,헤라휘트니스클럽,20120406,,13,영업중,,031-355-2259,,18277,경기도 화성시 남양읍 고향의봄길 44,경기도 화성시 남양읍 신남리 199-3 ,18277,37.1907395248,126.8335501919,,185106.842186759    ,409875.826764986    ,체력단련장업,사립,,
화성시,메이저필드,20180319,,13,영업중,,031-376-5205,,18478,"경기도 화성시 동탄대로 489, 1001호 (오산동)",경기도 화성시 오산동 969-3 ,18478,37.1973503550,127.0982682615,,208653.392715776    ,410613.194095692    ,체력단련장업,사립,,
화성시,HAN'S physical lab,20160321,,13,영업중,,,,18449,"경기도 화성시 삼성1로5길 6 (석우동, 원희캐슬동탄 517,518호)","경기도 화성시 석우동 1-9번지 원희캐슬동탄 517,518호 석우동",18449,37.2253936724,127.0726893453,,206409              ,413727              ,체력단련장업,사립,,
화성시,올웨이즈PT 동탄점,20181011,,13,영업중,,,,18455,"경기도 화성시 동탄중심상가1길 35, 한솔프라자 5층 501,503호 (반송동)",경기도 화성시 반송동 104-2 한솔프라자 ,18455,37.2010701048,127.0716658298,,206286.995569136    ,411027.412514817    ,체력단련장업,사립,,0
화성시,k total fitness,20140620,,13,영업중,,031-893-1005,,18398,"경기도 화성시 효행로 1073, 9층 901~904호 (진안동, 거성프라자)",경기도 화성시 진안동 914-7 ,445390,37.2154160999,127.0439375591,,203831.123575791    ,412614.326566462    ,체력단련장업,사립,,
화성시,황토휘트니스,20110722,,13,영업중,,031-351-3552,,18581,경기도 화성시 장안면 3.1만세로 362,경기도 화성시 장안면 수촌리 883-17 ,18581,37.1023266156,126.8426646555,,185938.502785451    ,400093.439987903    ,체력단련장업,사립,,
화성시,뉴핏 휘트니스,20041202,,13,영업중,,354-1189,,18594,"경기도 화성시 향남읍 발안남로15번길 2, 월드프라자 6층",경기도 화성시 향남읍 발안리 45-2 ,18594,37.1323788439,126.9003289438,,191071.666397885    ,403407.261085863    ,체력단련장업,사립,,
화성시,PnB 피트니스,20150112,,13,영업중,,,,18405,"경기도 화성시 효행로 1076-8 (병점동, 한마음프라자 4층 405호)",경기도 화성시 병점동 845-2 한마음프라자 ,445360,37.2146435134,127.0446184481,,203890.039610443    ,412530.445551252    ,체력단련장업,사립,,
화성시,MH휘트니스,20180816,,13,영업중,,,,18600,"경기도 화성시 향남읍 행정중앙2로 63-3, 백상프라자 703호",경기도 화성시 향남읍 행정리 487-5 ,18600,37.1298629931,126.9219191040,,192992.316967065    ,403122.500450251    ,체력단련장업,사립,,
화성시,다부짐,20180731,,13,영업중,,,,18611,"경기도 화성시 향남읍 상신하길로298번길 7-23, 406,407,408호",경기도 화성시 향남읍 하길리 1470-4 ,18611,37.1149900799,126.9128249567,,192182.748165803    ,401470.117701211    ,체력단련장업,사립,,
화성시,칼로리에스복싱짐,20131203,,13,영업중,,031-619-9668,,445320,경기도 화성시 동탄지성로 144 (능동),경기도 화성시 능동 1113-2 ,445320,37.2100048209,127.0598607637,,205243.702547802    ,412014.907976033    ,체력단련장업,사립,,
화성시,에이맨짐,20160217,,13,영업중,,,,18423,경기도 화성시 동탄원천로 354-14 (능동),경기도 화성시 능동 1066-2번지,18423,37.2176793239,127.0583960213,,205114.100022647    ,412867.250578261    ,체력단련장업,사립,,
화성시,아센라이프센터(체력단련장),20050127,,13,영업중,,,,,"경기도 화성시 효행로 1051 (진안동,메인프라자 8층 801)",경기도 화성시 진안동 914-1 메인프라자 8층 801 ,445390,37.2146333014,127.0419699093,,203653.839340323    ,412527.345815506    ,체력단련장업,사립,,
화성시,스트롱짐 남양1호점,20140502,,13,영업중,,,,18261,경기도 화성시 남양읍 남양성지로 119,경기도 화성시 남양읍 남양리 1172-3번지,18261,37.2079325443,126.8167426598,,183662              ,411799              ,체력단련장업,사립,,
화성시,리베라C.C 피트니스센터,20150721,,13,영업중,,0313766711,,18482,경기도 화성시 중리길 183 (청계동),경기도 화성시 청계동 510-385 ,445140,37.1902775299,127.1127726162,,209874.109397587    ,409907.066542863    ,체력단련장업,사립,,
화성시,WIDE GYM (와이드짐),20151224,,13,영업중,,031-898-5979,,18398,"경기도 화성시 효행로 1051, 메인프라자 10층 (진안동)",경기도 화성시 진안동 914-1 메인프라자 ,18398,37.2146333014,127.0419699093,,203725.61319000000  ,412833.22511200000  ,체력단련장업,사립,,
화성시,JM퍼스널트레이닝,20170410,,13,영업중,,0313781686,,18487,"경기도 화성시 동탄면 동탄기흥로257번가길 7, 201호",경기도 화성시 방교동 778-3번지 201호,18487,37.1826461752,127.0923414226,,208118              ,408987              ,체력단련장업,사립,,
화성시,제이에스PT스튜디오 동탄1호점,20210729,,13,영업중,,031-374-7597,,18471,"경기도 화성시 동탄대로21가길 14-13, 1층 (영천동)",경기도 화성시 영천동 659-3 ,18471,37.2061256828,127.0969821177,,208539.016620689    ,411589.064998955    ,체력단련장업,사립,,0
화성시,엑스피짐,20210729,,13,영업중,,031-613-7747,,18454,"경기도 화성시 동탄지성로 11, 동탄SR GOLD PLAZA 6층 604~606호 (반송동)",경기도 화성시 반송동 93-2 동탄SR GOLD PLAZA ,18454,37.2045175125,127.0727845319,,206392.098284319    ,411409.903369014    ,체력단련장업,사립,,0
화성시,정의철의운동놀이터,20130709,,13,영업중,,,,18455,"경기도 화성시 동탄중심상가1길 27, 7층 (반송동, 프라임빌딩)",경기도 화성시 반송동 104-6번지 프라임빌딩 7층,18455,37.2011454311,127.0725556271,,206373              ,411052              ,체력단련장업,사립,,400
화성시,레드 엑서사이즈,20140415,,13,영업중,,,,18321,"경기도 화성시 봉담읍 와우로73번길 6 (5층 507,512호)","경기도 화성시 봉담읍 와우리 26-12 (5층 507, 512호) ",445897,37.2141447447,126.9742481242,,197627.089137563    ,412461.269426304    ,체력단련장업,사립,,
화성시,EJ GYM,20160603,,13,영업중,,,,18302,"경기도 화성시 봉담읍 동화길 93-16, 스타타워1 401,402호",경기도 화성시 봉담읍 동화리 600-1 ,18302,37.2171188904,126.9601162255,,196386.533981877    ,412802.635728802    ,체력단련장업,사립,,
화성시,바디타임즈 피트니스 병점점,20190715,,13,영업중,,0312325553,,18398,"경기도 화성시 효행로 1069, 메디피아 9층 901,902,903,904호 (진안동)",경기도 화성시 진안동 914-6 메디피아 ,18398,37.2152437522,127.0436568283,,203801.772098785    ,412595.107263151    ,체력단련장업,사립,,
화성시,히어로 바디 PT,20190716,,13,영업중,,,,18600,"경기도 화성시 향남읍 향남로 392, 우성메디피아 202호",경기도 화성시 향남읍 행정리 487-6 우성메디피아 ,18600,37.1300231541,126.9214900810,,192955.284582034    ,403140.213213473    ,체력단련장업,사립,,
화성시,진스 피트니스 앤 댄스,20181012,,13,영업중,,,,18459,"경기도 화성시 노작로4길 8, 5층 (반송동)",경기도 화성시 반송동 130-1 ,18459,37.1967104405,127.0775610831,,206815.716001795    ,410542.36823571     ,체력단련장업,사립,,
화성시,PERFECTBODY,20130514,,13,영업중,,8003-4986,,18455,"경기도 화성시 동탄중심상가1길 8, 워터밸리 5층 501~507호 (반송동)",경기도 화성시 반송동 107-2 워터밸리 ,18455,37.2000888146,127.0720094292,,206320.850464476    ,410914.936306015    ,체력단련장업,사립,,
화성시,엑스에너짐 헬스,20101018,,13,영업중,,,,18271,"경기도 화성시 남양읍 역골로 29, 2층 (돈박프라자)",경기도 화성시 남양읍 남양리 2074-8 2층 ,18271,37.2022045886,126.8270487893,,184570.585781947    ,411155.367628008    ,체력단련장업,사립,,
화성시,위너스 체대입시,20170608,,13,영업중,,,,18511,"경기도 화성시 금곡로 211-79, A동 1층 (금곡동)",경기도 화성시 금곡동 산 56-1 ,18511,37.1773353495,127.0764861525,,204446.196947553    ,413405.753979938    ,체력단련장업,사립,,
화성시,리스펙 체능 교실,20120723,,13,영업중,,,,18453,"경기도 화성시 동탄중심상가2길 32, 골드프라자 3층 (반송동)",경기도 화성시 반송동 87-6 ,18453,37.2065856656,127.0738772805,,206488.04094289     ,411636.543220387    ,체력단련장업,사립,,100
화성시,올바른짐,20161124,,13,영업중,,,,18466,"경기도 화성시 동탄순환대로 692, 301,302,303,304호 (영천동, 에이스프라자)","경기도 화성시 영천동 681-6번지 에이스프라자 301,302,303,304호",18466,37.2067778484,127.1114148725,,209815              ,411663              ,체력단련장업,사립,,
화성시,Good Gym,20171020,,13,영업중,,,,18611,"경기도 화성시 향남읍 상신하길로298번길 7-7, 703,704호",경기도 화성시 향남읍 하길리 1472-2 ,18611,37.1156459854,126.9105799707,,191981.992571384    ,401547.340676945    ,체력단련장업,사립,,
화성시,파라마운트 짐,20120109,,13,영업중,,031-356-1530,,18271,"경기도 화성시 남양읍 역골로 3-20, 용진프라자 4층",경기도 화성시 남양읍 남양리 2077-15 용진프라자 ,18271,37.2001633856,126.8279233072,,184660.934320866    ,410940.024310218    ,체력단련장업,사립,,
화성시,호텔 푸르미르 휘트니스 센터,20151228,,13,영업중,,031-8020-0000,,18324,경기도 화성시 효행로 480 (안녕동),경기도 화성시 안녕동 188-2 ,18324,37.2090423882,126.9844037866,,198772.05733200000  ,412200.71477200000  ,체력단련장업,사립,,
화성시,휘트니스클럽s,20160727,,13,영업중,,03180036298,,18433,"경기도 화성시 동탄지성로 142, 4층 (능동, 에이앤비프라자)",경기도 화성시 능동 1113-3번지 에이앤비프라자 4층,18433,37.2098977013,127.0601431344,,205265              ,412001              ,체력단련장업,사립,,
화성시,나인X짐,20170808,,13,영업중,,031-355-0100,,18271,"경기도 화성시 남양읍 역골로 29-13, 3,4층",경기도 화성시 남양읍 남양리 2074-5 ,18271,37.2018593222,126.8265673038,,184532.303625989    ,411123.967105706    ,체력단련장업,사립,,
화성시,락스테디 크로스핏,20150821,,13,영업중,,,,18590,경기도 화성시 향남읍 토성로 35-19,경기도 화성시 향남읍 행정리 35 ,18590,37.1293783045,126.9335522291,,194019.648684677    ,403061.88573267     ,체력단련장업,사립,,
