개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명
3220000,CDFH3301062020000037,20201020,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 242-51 성부빌딩 ,서울특별시 강남구 선릉로 655 성부빌딩 2 3층 (논현동),6099,프로짐,2.02107E+13,U,2021.7.14 2:40,,203619.7373,445879.8593,체력단련장업,사립,,0,0,0,0,,
3220000,CDFH3301062020000038,20201029,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 838-7 ,서울특별시 강남구 강남대로62길 18 2층 202호 (역삼동),6253,온더피티 스튜디오,2.0201E+13,I,2020.10.31 0:23,,202853.5114,443139.9866,체력단련장업,사립,,,,,,,
3220000,CDFH3301062020000039,20201104,,1,영업/정상,13,영업중,,,,,02-548-3999,,,서울특별시 강남구 청담동 71-25 성호빌딩 ,서울특별시 강남구 학동로97길 20 성호빌딩 지하1층 (청담동),6072,리발란스케이,2.02011E+13,I,2020.11.6 0:23,,204834.2306,446553.337,체력단련장업,사립,,,,,,,
3220000,CDFH3301062020000040,20201109,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 241-1 강남파라곤 ,서울특별시 강남구 학동로 338 지하2층층 (논현동 강남파라곤),6099,토탈케어 컴퍼니,2.02112E+13,U,2021.12.30 2:40,,203478.8481,446036.5942,체력단련장업,사립,,,,,,,
3220000,CDFH3301062020000041,20201112,,1,영업/정상,13,영업중,,,,,02-518-4147,,,서울특별시 강남구 신사동 613-3 ,서울특별시 강남구 논현로176길 20 지하1층 (신사동),6022,온유어짐 PT studio 압구정,2.02111E+13,U,2021.11.13 2:40,,202594.8356,447221.7497,체력단련장업,사립,,,,,,,
3220000,CDFH3301062021000013,20210419,,1,영업/정상,13,영업중,,,,,02-552-9679,,,서울특별시 강남구 삼성동 141-8 ,서울특별시 강남구 테헤란로63길 9 B1층 (삼성동),6162,빌리프짐 선릉역점,2.02104E+13,I,2021.4.21 0:22,,204343.0917,444860.2283,체력단련장업,사립,,,,,,,
3220000,CDFH3301062021000003,20210208,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 643-10 오리엔탈빌딩 ,서울특별시 강남구 언주로172길 28 오리엔탈빌딩 지하층 (신사동),6017,알이에스피(RES.P),2.02102E+13,I,2021.2.10 0:23,,203109.5109,447231.1481,체력단련장업,사립,,,,,,,
3220000,CDFH3301062021000006,20210217,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 198-22 ,서울특별시 강남구 봉은사로1길 8 3층 (논현동),6120,펀짐,2.02102E+13,I,2021.2.19 0:23,,202147.7957,444809.5169,체력단련장업,사립,,,,,,,
3220000,CDFH3301062021000005,20210215,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 201-6 노벨테크빌딩 ,서울특별시 강남구 봉은사로 115 노벨테크빌딩 B1층 (논현동),6120,F45 신논현,2.02102E+13,I,2021.2.17 0:23,,202239.4504,444795.5605,체력단련장업,사립,,,,,,,
3220000,CDFH3301062021000010,20210315,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 640-21 ,서울특별시 강남구 논현로95길 10 지하1층 (역삼동),6131,강남피티,2.02103E+13,I,2021.3.17 0:22,,203028.7992,444469.8928,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062021000009,20210224,,1,영업/정상,13,영업중,,,,,02-597-2199,,,서울특별시 강남구 신사동 577-12 ,서울특별시 강남구 압구정로28길 18 2층 (신사동),6030,플로우핏,2.02102E+13,I,2021.2.26 0:23,,202367.6724,447026.6602,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062021000007,20210222,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 246 ,서울특별시 강남구 언주로130길 12 가동 3층 (논현동),6098,스타휘트니스 246,2.02102E+13,I,2021.2.24 0:23,,203163.3113,445838.6801,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062021000008,20210222,,1,영업/정상,13,영업중,,,,,02-997-9000,,,서울특별시 강남구 논현동 165 서희빌딩 ,서울특별시 강남구 강남대로 502 에임하이타워 지하1층 (논현동),6119,엠엔휘트니스,2.02102E+13,I,2021.2.24 0:23,,202024.6156,444994.6595,체력단련장업,사립,,,,,,,
3220000,CDFH3301062021000014,20210422,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 88-1 하늘빌딩 ,서울특별시 강남구 도산대로55길 26 하늘빌딩 4층 (청담동),6014,트라이앵글,2.02104E+13,I,2021.4.24 0:22,,203534.9315,447003.3035,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062021000012,20210416,,1,영업/정상,13,영업중,,,,,02-3445-5256,,,서울특별시 강남구 논현동 93 대동타워 ,서울특별시 강남구 도산대로 326 대동타워 지하1층 (논현동),6055,고알레 클럽하우스,2.02104E+13,I,2021.4.18 0:22,,203264.8485,446679.8904,체력단련장업,사립,,,,,,,
3220000,CDFH3301062021000011,20210317,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 51 ,서울특별시 강남구 삼성로 605 지하1층 (삼성동),6095,Health in,2.02103E+13,I,2021.3.19 0:22,,204591.4023,445700.3249,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062018000032,20181008,,1,영업/정상,13,영업중,,,,,070-4114-0152,,,서울특별시 강남구 역삼동 784-13번지 동우빌딩 ,서울특별시 강남구 도곡로37길 14 B1층 (역삼동 동우빌딩),6229,리미트리스 짐,2.01905E+13,U,2019.5.29 2:40,,203921.2084,443623.644,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000029,20181004,,1,영업/정상,13,영업중,,,,,02-553-9682,,,서울특별시 강남구 삼성동 153-55 심스빌딩 ,서울특별시 강남구 테헤란로87길 39 심스빌딩 B2층 (삼성동),6166,로그짐 삼성점,2.02112E+13,U,2022.1.1 2:40,,205028.4976,445353.3519,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000033,20181029,,1,영업/정상,13,영업중,,,,,02-1600-0535,,,서울특별시 강남구 대치동 988-15번지 ,서울특별시 강남구 도곡로 505 지하23층 (대치동),6191,올댓바스켓,2.01905E+13,U,2019.5.29 2:40,,205383.3231,444152.1338,체력단련장업,사립,,,,,,,
3220000,CDFH3301062002000009,20020819,,1,영업/정상,13,영업중,,,,,565-1259,,,서울특별시 강남구 대치동 912-10번지 ,서울특별시 강남구 역삼로 458 지하1층 (대치동 영미빌딩),6202,TABFIT,2.01907E+13,U,2019.7.4 2:40,,205007.7218,444477.6521,체력단련장업,사립,,,,,,,
3220000,CDFH3301062003000014,20030315,,1,영업/정상,13,영업중,,,,,3452-9331,,135847,서울특별시 강남구 대치동 961번지 창진빌딩 7층 ,서울특별시 강남구 삼성로 352 (대치동창진빌딩 7층),,한마음(125),2.01905E+13,U,2019.5.29 2:40,,205156.9174,444535.9642,체력단련장업,사립,,,,,,,
3220000,CDFH3301062003000016,20030609,,1,영업/정상,13,영업중,,,,,538-6082,,135936,서울특별시 강남구 역삼동 831번지 한국빌딩 지하2층 ,서울특별시 강남구 강남대로 354  (역삼동한국빌딩 지하2층),,상아(129),2.00604E+13,I,2018.8.31 23:59,,202558.9667,443605.4222,체력단련장업,사립,0,,,,,,
3220000,CDFH3301062011000026,20111012,,1,영업/정상,13,영업중,,,,,02-552-1438,,135875,서울특별시 강남구 삼성동 140-3번지 대림아크로텔 B201 ,서울특별시 강남구 선릉로 524 (삼성동대림아크로텔 B201),,클럽케이 서울 휘트니스,2.01904E+13,U,2019.5.13 2:40,,204181.8232,444950.7286,체력단련장업,사립,,,,,,,
3220000,CDFH3301061997000005,19970401,,1,영업/정상,13,영업중,,,,,555-2285,,135280,서울특별시 강남구 대치동 511번지 ,서울특별시 강남구 남부순환로 3032  (대치동),,미도헬스클럽(55),2.01002E+13,I,2018.8.31 23:59,,205886.2868,443467.6118,체력단련장업,사립,,,,,,,
3220000,CDFH3301062012000013,20120330,,1,영업/정상,13,영업중,,,,,02.569.3650,,135500,서울특별시 강남구 대치동 1022-2번지 402502 ,서울특별시 강남구 도곡로 442 (대치동402502),,휘트니스클럽 36.5(288),2.01905E+13,U,2019.5.29 2:40,,205132.0473,443971.2328,체력단련장업,사립,,,,,,,
3220000,CDFH3301062005000002,20050219,,1,영업/정상,13,영업중,,,,,518-8974,,135830,서울특별시 강남구 논현동 228-4번지 ,서울특별시 강남구 논현로116길 6 (논현동),,잭스 피트니스,2.02002E+13,U,2020.2.12 2:40,,202899.3296,445227.0498,체력단련장업,사립,,2,,,,,
3060000,CDFH3301062022000013,20220930,,1,영업/정상,13,영업중,,,,,,,,서울특별시 중랑구 망우동 209-8 태광치과의원 3동 302호,서울특별시 중랑구 망우로 463 태광치과의원 3층 302호 (망우동),2066,저스트PT,2.02209E+13,I,2021.10.31 0:02,,209083.6462,455380.0687,,,,,,,,,
3220000,CDFH3301062013000017,20130806,,1,영업/정상,13,영업중,,,,,1661-7254,,135500,서울특별시 강남구 대치동 1024번지 지하1층 ,서울특별시 강남구 도곡로 408 (대치동 지하1층),6278,(주)케이에스 스포짐컴퍼니,2.0181E+13,U,2018.10.31 2:38,,204817.2461,443832.6351,체력단련장업,사립,,,,,,,
3220000,CDFH3301061999000006,19990409,,1,영업/정상,13,영업중,,,,,574-1133,,135894,서울특별시 강남구 신사동 614-2번지 ,서울특별시 강남구 압구정로 208 (신사동),,유성 스포츠센터,2.01906E+13,U,2019.6.9 2:40,,202573.0121,447255.4724,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000001,20180102,,1,영업/정상,13,영업중,,,,,02-514-8877,,,서울특별시 강남구 논현동 237-8번지 윤원빌딩 ,서울특별시 강남구 봉은사로37길 8 2층 (논현동 윤원빌딩),6109,바디랑 필라테스 스튜디오,2.01901E+13,U,2019.1.23 2:40,,203212.9599,445197.4904,체력단련장업,사립,,,,,,,
3220000,CDFH3301062013000024,20131209,,1,영업/정상,13,영업중,,,,,02-3443-1477,,135894,서울특별시 강남구 신사동 612-1번지 지하1층 ,서울특별시 강남구 논현로176길 14 (신사동),6022,크로스핏 압구정(344),2.01312E+13,I,2018.8.31 23:59,,202559.0995,447178.9077,체력단련장업,사립,,,,,,,
3220000,CDFH3301062013000018,20130909,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 6-2번지 201호,서울특별시 강남구 삼성로149길 10 201호 (청담동),6062,에이디스짐(337),2.01508E+13,I,2018.8.31 23:59,,204060.0881,446805.8544,체력단련장업,사립,,,,,,,
3220000,CDFH3301062013000021,20131010,,1,영업/정상,13,영업중,,,,,02-511-2225,,135873,서울특별시 강남구 삼성동 107번지 미켈란 107 지하2층 ,서울특별시 강남구 영동대로 602 (삼성동),135873,INUS 휘트니스(340),2.01509E+13,I,2018.8.31 23:59,,205271.2753,445852.6388,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000044,20161130,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 616-4번지 ,서울특별시 강남구 강남대로110길 32 2층 (역삼동),6124,핏엔젤1호,2.01905E+13,U,2019.5.29 2:40,,202358.6007,444607.9563,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000045,20161130,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 786-24번지 ,서울특별시 강남구 도곡로 229 (역삼동 오성빌딩),6230,참짐(475),2.01611E+13,I,2018.8.31 23:59,,203803.0996,443486.6419,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062012000028,20120828,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 642-20 ,서울특별시 강남구 압구정로46길 35 2층 (신사동),6017,BNB 퍼스널 트레이닝 스튜디오,2.02109E+13,U,2021.9.17 2:40,,203139.2738,447112.246,체력단련장업,사립,,1,0,0,0,,
3220000,CDFH3301062012000029,20120905,,1,영업/정상,13,영업중,,,,,,,135962,서울특별시 강남구 개포동 1197-2번지 5층 ,서울특별시 강남구 논현로10길 29 5층 (개포동),135962,멤버쉽 휘트니스 플레이 바이 어스,2.01908E+13,U,2019.8.23 2:40,,204389.357,441457.4236,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062018000002,20180112,,1,영업/정상,13,영업중,,,,,02-554-9910,,,서울특별시 강남구 삼성동 151-20번지 ,서울특별시 강남구 테헤란로81길 51 3층 (삼성동),6166,마음가짐,2.01801E+13,I,2018.8.31 23:59,,204852.0229,445358.3389,체력단련장업,사립,,,,,,,
3220000,CDFH3301062018000004,20180207,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 663-17번지 압구정빌딩 ,서울특별시 강남구 선릉로157길 14-7 압구정빌딩 4층 (신사동),6018,BM,2.01802E+13,I,2018.8.31 23:59,,203352.3311,447147.0111,체력단련장업,사립,,,,,,,
3120000,CDFH3301062022000011,20221004,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 북가좌동 309-3 문화빌딩,서울특별시 서대문구 응암로 79 문화빌딩 201호 (북가좌동),3679,3Y짐,2.0221E+13,I,2021.10.31 0:06,,192093.8264,453112.647,,,,,,,,,
3220000,CDFH3301062013000025,20131209,,1,영업/정상,13,영업중,,,,,02-3448-3332,,135955,서울특별시 강남구 청담동 119-1번지 3층 ,서울특별시 강남구 압구정로 467 (청담동),,린 필라테스 앤 엑서프리(343),2.01312E+13,I,2018.8.31 23:59,,204119.8539,446949.6567,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062012000031,20120917,,1,영업/정상,13,영업중,,,,,02-3460-1333,,135281,서울특별시 강남구 대치동 500번지 그랑프리엔상가 301호 ,서울특별시 강남구 남부순환로 2912  (대치동그랑프리엔상가 301호),,라인에 반하다(305),2.01211E+13,I,2018.8.31 23:59,,204992.4516,443183.5761,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000009,20160216,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 도곡동 423-7번지 ,서울특별시 강남구 논현로28길 42 지하1층 (도곡동),6300,오늘PT,2.02004E+13,U,2020.5.1 2:40,,203953.2767,442443.6844,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000010,20160222,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 도곡동 467-24번지 우성캐릭터119 129호,서울특별시 강남구 언주로 118 129호 (도곡동 우성캐릭터199),6295,맥스 퍼스널 트레이닝&테라피 스튜디오(440),2.01602E+13,I,2018.8.31 23:59,,204518.88,442703.5848,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062016000011,20160303,,1,영업/정상,13,영업중,,,,,02-529-4914,,,서울특별시 강남구 도곡동 942-1번지 B2층 중 일부 ,서울특별시 강남구 도곡로 116 B2층 (도곡동 꿈이룸 명진타워),6259,핏 투 핏,2.02001E+13,U,2020.1.4 2:40,,202874.324,443067.2191,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062016000012,20160322,,1,영업/정상,13,영업중,,,,,02-517-7654,,,서울특별시 강남구 삼성동 21-1 지하1층 ,서울특별시 강남구 삼성로 633 지하1층 (삼성동 삼광빌딩),6091,브이엠휘트니스 삼성점,2.02111E+13,U,2021.11.5 2:40,,204455.655,446026.11,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000013,20160411,,1,영업/정상,13,영업중,,,,,02-543-9811,,,서울특별시 강남구 논현동 111-13번지 B2 ,서울특별시 강남구 선릉로131길 8 B2층 (논현동 노벨빌딩),6059,주식회사 강남투엑스휘트니스(445),2.01604E+13,I,2018.8.31 23:59,,203489.9927,446195.1892,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000005,20170116,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 738-28번지 ,서울특별시 강남구 논현로 425 (역삼동 마이다스빌딩),6237,머슬마인드짐 역삼점,2.01701E+13,I,2018.8.31 23:59,,203285.2496,443988.7037,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000006,20170126,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 659-13번지 ,서울특별시 강남구 압구정로50길 18 5층 501호 (신사동),6018,WAGAGYM 압구정점,2.01804E+13,I,2018.8.31 23:59,,203267.1195,447224.4717,체력단련장업,사립,,,,,,,
3220000,CDFH3301062004000002,20040419,,1,영업/정상,13,영업중,,,,,517-6606,,135818,서울특별시 강남구 논현동 87-5번지 지상2층 ,서울특별시 강남구 학동로 205  (논현동지상2층),,B&B(143),2.01808E+13,I,2018.8.31 23:59,,202700.3398,445807.4652,체력단련장업,사립,0,,,,,,
3220000,CDFH3301062016000014,20160411,,1,영업/정상,13,영업중,,,,,02-3015-5000,,,서울특별시 강남구 청담동 4-1번지 3층 일부 ,서울특별시 강남구 도산대로 442 3층 일부호 (청담동 피엔폴루스),6062,(의)성광의료재단 차움의원(444),2.01604E+13,I,2018.8.31 23:59,,203789.5881,446796.1283,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000016,20160513,,1,영업/정상,13,영업중,,,,,02-9979-0000,,,서울특별시 강남구 대치동 961 B1층 ,서울특별시 강남구 삼성로 352 B1층 (대치동 창진빌딩),6186,엠엔휘트니스 3호점(447),2.02104E+13,U,2021.4.25 2:40,,205156.9174,444535.9642,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000004,20140207,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 898번지 ,서울특별시 강남구 선릉로 418 지하 1층층 (대치동),6198,크로스핏 강남(352),2.01904E+13,U,2019.5.13 2:40,,204379.6026,444450.0756,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062018000009,20180503,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 논현동 254-17번지 영광빌딩 ,서울특별시 강남구 선릉로 647 영광빌딩 (논현동),6100,힙업학원,2.01905E+13,U,2019.5.31 2:40,,203647.669,445792.9947,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000006,20140220,,1,영업/정상,13,영업중,,,,,540-2791,,135958,서울특별시 강남구 청담동 134-20번지 205호 ,서울특별시 강남구 학동로101길 26 (청담동),6077,성피티짐[SungPT Gym](354),2.01607E+13,I,2018.8.31 23:59,,205034.1584,446675.9324,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062014000007,20140226,,1,영업/정상,13,영업중,,,,,,,135856,서울특별시 강남구 도곡동 467-19번지 현대비전21 307호 ,서울특별시 강남구 언주로30길 10 (도곡동),6295,Ace private gym(355),2.0161E+13,I,2018.8.31 23:59,,204469.5145,442797.3618,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062016000005,20160128,,1,영업/정상,13,영업중,,,,,02-943-4000,,,서울특별시 강남구 청담동 76-5 B1~B2층 ,서울특별시 강남구 학동로 501 B1~B2층 (청담동),6074,엠엔휘트니스 2호점(436),2.02104E+13,U,2021.4.17 2:40,,204394.758,446337.4231,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000007,20160129,,1,영업/정상,13,영업중,,,,,,,135100,서울특별시 강남구 청담동 52-1번지 ,서울특별시 강남구 도산대로 532 청담동 (청담동),135100,휘트니스모션,2.01802E+13,I,2018.8.31 23:59,,204490.5416,446902.9583,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000008,20160204,,1,영업/정상,13,영업중,,,,,02-574-6990,,,서울특별시 강남구 도곡동 467-19번지 406-1호407-2호 ,서울특별시 강남구 언주로30길 10 406-1407-2호 (도곡동 현대비전21),6295,바름PT,2.01902E+13,U,2019.2.23 2:40,,204469.5145,442797.3618,체력단련장업,사립,,,,,,,
3220000,CDFH3301062014000009,20140304,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 6-9번지 ,서울특별시 강남구 도산대로78길 5 3층 (청담동),6062,닥터피티,2.01803E+13,I,2018.8.31 23:59,,204098.358,446826.0602,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062014000010,20140305,,1,영업/정상,13,영업중,,,,,,,135957,서울특별시 강남구 청담동 125-14번지 지하1층 ,서울특별시 강남구 도산대로 537 (청담동),6013,페인스톰 청담(358),2.01602E+13,I,2018.8.31 23:59,,204559.8008,446996.5196,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000010,20170209,,1,영업/정상,13,영업중,,,,,02-2052-0036,,,서울특별시 강남구 역삼동 707-18번지 ,서울특별시 강남구 테헤란로48길 10 지하B101~B108호호 (역삼동 역삼동 우정에쉐르2),6211,코어짐(Core Gym),2.01905E+13,U,2019.5.29 2:40,,203984.2913,444497.4613,체력단련장업,사립,,2,,,,,
3220000,CDFH3301062017000011,20170224,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 대치동 921-5번지 ,서울특별시 강남구 선릉로 328 (대치동),6199,라비아 피트니스,2.01905E+13,U,2019.5.29 2:40,,204522.3315,444095.7338,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062017000012,20170227,,1,영업/정상,13,영업중,,,,,515-1714,,,서울특별시 강남구 신사동 572-2번지 ,서울특별시 강남구 압구정로20길 15 (신사동),6030,모모스크린골프,2.01702E+13,I,2018.8.31 23:59,,202177.7132,446954.2136,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000044,20171227,,1,영업/정상,13,영업중,,,,,02-565-9618,,,서울특별시 강남구 역삼동 736-6 현익빌딩 ,서울특별시 강남구 테헤란로 146 현익빌딩 지하23층 (역삼동),6236,역삼역점 스포애니 (주)케이디스포츠,2.02108E+13,U,2021.8.27 2:40,,203061.9185,444198.8023,체력단련장업,사립,,,,,,,
3220000,CDFH3301061999000013,19991027,,1,영업/정상,13,영업중,,,,,3411-7773,,135944,서울특별시 강남구 일원동 615 ,서울특별시 강남구 개포로110길 15 (일원동),,우성스포츠센터,2.02011E+13,U,2020.11.22 2:40,,206857.1362,443346.2453,체력단련장업,사립,,,0,,,,
3220000,CDFH3301062005000001,20050103,,1,영업/정상,13,영업중,,,,,515-2284~5,,135833,서울특별시 강남구 논현동 268-4 B1 ,서울특별시 강남구 선릉로 619 (논현동B1),,바디핏 휘트니스,2.02102E+13,U,2021.2.12 2:40,,203713.7874,445532.8386,체력단련장업,사립,,,,,,,
3220000,CDFH3301062004000007,20040817,,1,영업/정상,13,영업중,,,,,459-0029,,135994,서울특별시 강남구 개포동 186-1번지 지상6층 ,서울특별시 강남구 삼성로 38 (개포동지상6층),,짐어스,2.01907E+13,U,2019.7.24 2:40,,205838.5588,442943.8093,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062016000024,20160622,,1,영업/정상,13,영업중,,,,,552-3455,,,서울특별시 강남구 역삼동 837번지 지하2층 ,서울특별시 강남구 강남대로 318 지하2층 (역삼동 TOWER837),6253,피트니스 에비뉴[Fitness Avenue](454),2.01806E+13,I,2018.8.31 23:59,,202688.5114,443264.8863,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000025,20160629,,1,영업/정상,13,영업중,,,,,540-1020,,,서울특별시 강남구 신사동 644-22번지 3층 ,서울특별시 강남구 압구정로46길 32 3층 (신사동 삼일빌딩),6017,바디바이블(455),2.01606E+13,I,2018.8.31 23:59,,203112.5131,447145.9734,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000050,20161220,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 799-21번지 ,서울특별시 강남구 도곡로 175 (역삼동 창림빌딩),6256,SMFIT운동센터(479),2.01905E+13,U,2019.5.29 2:40,,203338.8105,443306.4116,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000052,20161226,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 강남구 학동로68길 7 209210호 (삼성동 삼성동힐스테이트),6090,PREMIUM 가온태권GYM(481),2.01905E+13,U,2019.5.29 2:40,,204067.5342,446136.0237,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000038,20161028,,1,영업/정상,13,영업중,,,,,0507-1404-6071,,,서울특별시 강남구 역삼동 699-28번지 ,서울특별시 강남구 테헤란로43길 27 (역삼동),6147,NY GYM,2.01905E+13,U,2019.5.31 2:40,,203819.134,444759.0575,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000039,20161101,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 강남구 역삼로17길 12 2층 (역삼동),6246,팀제이티,2.01905E+13,U,2019.5.31 2:40,,203123.1872,443709.2004,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000040,20161108,,1,영업/정상,13,영업중,,,,,02-501-5754,,,,서울특별시 강남구 테헤란로 121 지하2층 (역삼동 원빌딩),6133,싸다휘트니스,2.01905E+13,U,2019.5.29 2:40,,202676.4228,444136.0826,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000002,20170102,,1,영업/정상,13,영업중,,,,,070-4102-6476,,,,서울특별시 강남구 테헤란로82길 15 지하층 (대치동),6178,저스트핏대치점(483),2.01905E+13,U,2019.5.29 2:40,,205079.4181,444869.8347,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062017000003,20170105,,1,영업/정상,13,영업중,,,,,02-3452-9958,,,서울특별시 강남구 삼성동 142-3번지 ,서울특별시 강남구 테헤란로63길 12 (삼성동 LG 선릉에클라트 B),6160,에클라트 휘트니스(484),2.01905E+13,U,2019.5.29 2:40,,204433.3414,444884.6175,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000042,20161123,,1,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 청담동 100-2번지 ,서울특별시 강남구 압구정로71길 4 지하1층 (청담동 미산빌딩),6010,스타짐23,2.01905E+13,U,2019.5.31 2:40,,203972.9167,447184.2293,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000043,20161125,,1,영업/정상,13,영업중,,,,,25535346,,,서울특별시 강남구 대치동 932-2번지 ,서울특별시 강남구 도곡로77길 14 지하1층 (대치동 양지빌딩),6209,ONE TO ONE GYM(473),2.01905E+13,U,2019.5.29 2:40,,205111.3113,444122.1115,체력단련장업,사립,,,,,,,
3220000,CDFH3301062016000002,20160107,,1,영업/정상,13,영업중,,,,,02-6120-0815,,,서울특별시 강남구 논현동 201-13번지 지하1층 일부호,서울특별시 강남구 봉은사로 109 지하1층 일부호 (논현동 싼타홍메디컬타워),6120,K.P.T(432),2.01601E+13,I,2018.8.31 23:59,,202192.4484,444768.0748,체력단련장업,사립,,1,,,,,
3220000,CDFH3301062017000008,20170208,,1,영업/정상,13,영업중,,,,,02-566-6688,,,서울특별시 강남구 대치동 996-14번지 ,서울특별시 강남구 테헤란로108길 12 (대치동 하나빌딩),6174,크로스핏 강남 삼성,2.01905E+13,U,2019.5.29 2:40,,205744.0106,445160.8487,체력단련장업,사립,,,,,,,
3220000,CDFH3301062017000004,20170116,,1,영업/정상,13,영업중,,,,,02-6004-9696,,,,서울특별시 강남구 광평로 281 (수서동 수서빌딩),6349,(주)건강과 땀 휘트니스,2.01905E+13,U,2019.5.31 2:40,,209009.8641,442872.1606,체력단련장업,사립,,,,,,,
3220000,CDFH3301061998000003,19980513,,1,영업/정상,13,영업중,,,,,02-3469-4074,,135934,서울특별시 강남구 역삼동 825-15번지 지하3층 ,서울특별시 강남구 강남대로 390  (역삼동지하3층),,미진휘트니스(64),2.01211E+13,I,2018.8.31 23:59,,202446.8869,443946.3296,체력단련장업,사립,,,,,,,
